video_id,title,category,tags,duration,author_id,publish_time,base_heat
24415,生活视频_24415_穿搭,生活,穿搭|旅行|日常生活,112,2419,2026-05-12,1e-06
24416,动漫视频_24416_混剪,动漫,混剪|国漫|动漫解说,101,755,2026-04-23,1e-06
24417,美食视频_24417_烧烤,美食,烧烤|家常菜|火锅,107,3330,2026-04-07,3e-06
24418,动漫视频_24418_动漫解说,动漫,动漫解说|混剪|国漫,153,972,2026-03-11,1e-06
24419,学习视频_24419_数学,学习,数学|英语|考研,76,4702,2026-05-18,1e-06
24420,动漫视频_24420_国漫,动漫,国漫|动漫解说|日漫,107,4304,2026-03-22,1e-06
24421,宠物视频_24421_狗狗,宠物,狗狗|猫咪|萌宠,21,4986,2026-04-19,1e-06
24422,动漫视频_24422_国漫,动漫,国漫|动漫解说|混剪,97,1716,2026-03-24,3.7e-05
24423,学习视频_24423_英语,学习,英语|学习方法|编程,10,844,2026-05-06,1e-06
24424,游戏视频_24424_和平精英,游戏,和平精英|原神|游戏解说,14,3751,2026-05-12,1e-06
24425,学习视频_24425_英语,学习,英语|数学|学习方法,141,3204,2026-05-04,1e-06
24426,音乐视频_24426_流行音乐,音乐,流行音乐|吉他|翻唱,59,239,2026-05-10,1.3e-05
24427,音乐视频_24427_流行音乐,音乐,流行音乐|吉他|钢琴,90,3079,2026-04-24,1e-06
24428,学习视频_24428_编程,学习,编程|学习方法|考研,52,4689,2026-04-29,1e-06
24429,动漫视频_24429_混剪,动漫,混剪|二次元|动漫解说,20,3403,2026-05-01,2e-06
24430,动漫视频_24430_国漫,动漫,国漫|混剪|日漫,138,2623,2026-05-15,1e-06
24431,运动视频_24431_健身,运动,健身|足球|篮球,127,1779,2026-05-16,1e-06
24432,动漫视频_24432_动漫解说,动漫,动漫解说|日漫|国漫,179,212,2026-05-07,1e-06
24433,学习视频_24433_编程,学习,编程|数学|英语,82,4124,2026-05-14,5e-06
24434,运动视频_24434_健身,运动,健身|足球|羽毛球,39,2529,2026-04-29,1e-06
24435,科技视频_24435_科技资讯,科技,科技资讯|数码|人工智能,62,1264,2026-02-17,1e-06
24436,音乐视频_24436_流行音乐,音乐,流行音乐|翻唱|说唱,98,4656,2026-05-06,1e-06
24437,美食视频_24437_火锅,美食,火锅|烧烤|甜品,76,393,2026-05-16,1e-06
24438,生活视频_24438_校园,生活,校园|日常生活|vlog,168,186,2026-03-28,1e-06
24439,生活视频_24439_日常生活,生活,日常生活|校园|旅行,87,2026,2026-04-23,6e-06
24440,动漫视频_24440_国漫,动漫,国漫|日漫|动漫解说,141,401,2026-05-04,1e-06
24441,学习视频_24441_英语,学习,英语|编程|数学,123,2553,2026-05-17,9e-06
24442,音乐视频_24442_翻唱,音乐,翻唱|吉他|流行音乐,34,3194,2026-04-14,1e-06
24443,游戏视频_24443_原神,游戏,原神|英雄联盟|和平精英,170,2888,2026-03-29,3e-06
24444,美食视频_24444_家常菜,美食,家常菜|火锅|烧烤,18,2102,2026-05-13,1e-06
24445,运动视频_24445_篮球,运动,篮球|羽毛球|跑步,163,1617,2026-05-17,1e-06
24446,生活视频_24446_vlog,生活,vlog|校园|穿搭,28,2487,2026-04-08,1e-06
24447,音乐视频_24447_说唱,音乐,说唱|吉他|流行音乐,56,4872,2026-03-19,1.5e-05
24448,游戏视频_24448_和平精英,游戏,和平精英|原神|英雄联盟,175,255,2026-04-04,1.1e-05
24449,音乐视频_24449_流行音乐,音乐,流行音乐|说唱|吉他,26,2607,2026-05-17,7.7e-05
24450,学习视频_24450_学习方法,学习,学习方法|数学|编程,38,3094,2026-03-31,1e-06
24451,学习视频_24451_数学,学习,数学|考研|编程,76,1091,2026-05-18,1e-06
24452,科技视频_24452_机器人,科技,机器人|数码|手机,85,2360,2026-03-31,1e-06
24453,动漫视频_24453_混剪,动漫,混剪|日漫|动漫解说,174,1049,2026-03-31,6e-06
24454,学习视频_24454_数学,学习,数学|考研|学习方法,94,180,2026-03-10,1e-06
24455,美食视频_24455_甜品,美食,甜品|火锅|家常菜,72,2131,2026-04-27,1e-06
24456,学习视频_24456_考研,学习,考研|学习方法|数学,166,626,2026-04-22,4e-06
24457,运动视频_24457_跑步,运动,跑步|羽毛球|足球,97,3151,2026-04-18,3e-06
24458,动漫视频_24458_动漫解说,动漫,动漫解说|混剪|二次元,37,3860,2026-02-17,1e-06
24459,生活视频_24459_校园,生活,校园|旅行|日常生活,114,318,2026-05-17,1e-06
24460,运动视频_24460_羽毛球,运动,羽毛球|健身|足球,135,704,2026-05-05,1e-06
24461,音乐视频_24461_流行音乐,音乐,流行音乐|吉他|钢琴,41,3437,2026-04-23,1e-06
24462,运动视频_24462_篮球,运动,篮球|足球|羽毛球,75,2149,2026-04-14,1e-06
24463,宠物视频_24463_猫咪,宠物,猫咪|狗狗|萌宠,160,1997,2026-04-30,3e-06
24464,生活视频_24464_穿搭,生活,穿搭|校园|日常生活,54,4855,2026-04-15,1e-06
24465,音乐视频_24465_翻唱,音乐,翻唱|说唱|钢琴,41,2357,2026-05-07,1e-06
24466,生活视频_24466_vlog,生活,vlog|旅行|日常生活,163,4573,2026-05-09,1e-06
24467,美食视频_24467_家常菜,美食,家常菜|烧烤|探店,145,2270,2026-04-09,1e-06
24468,科技视频_24468_人工智能,科技,人工智能|科技资讯|数码,18,2314,2026-05-18,2e-06
24469,宠物视频_24469_治愈,宠物,治愈|狗狗|宠物日常,126,4566,2026-05-10,2e-06
24470,宠物视频_24470_猫咪,宠物,猫咪|狗狗|治愈,135,4516,2026-03-05,1e-06
24471,学习视频_24471_编程,学习,编程|数学|学习方法,172,3347,2026-05-12,1e-06
24472,搞笑视频_24472_整活,搞笑,整活|段子|搞笑日常,69,689,2026-05-16,7e-06
24473,生活视频_24473_日常生活,生活,日常生活|校园|穿搭,125,2927,2026-02-17,1e-06
24474,美食视频_24474_探店,美食,探店|家常菜|火锅,44,4750,2026-03-06,1e-06
24475,生活视频_24475_日常生活,生活,日常生活|校园|穿搭,25,59,2026-05-10,1e-06
24476,动漫视频_24476_国漫,动漫,国漫|日漫|二次元,117,864,2026-05-01,1e-06
24477,运动视频_24477_足球,运动,足球|羽毛球|篮球,120,4612,2026-05-11,4e-06
24478,运动视频_24478_足球,运动,足球|羽毛球|篮球,64,3970,2026-05-02,1e-06
24479,运动视频_24479_羽毛球,运动,羽毛球|篮球|跑步,114,4932,2026-04-06,1e-06
24480,学习视频_24480_数学,学习,数学|编程|考研,77,2348,2026-04-23,1e-06
24481,音乐视频_24481_流行音乐,音乐,流行音乐|钢琴|吉他,82,2664,2026-04-26,1e-06
24482,运动视频_24482_羽毛球,运动,羽毛球|健身|跑步,73,1037,2026-03-30,1e-06
24483,游戏视频_24483_王者荣耀,游戏,王者荣耀|和平精英|游戏解说,11,3099,2026-05-11,5e-06
24484,生活视频_24484_日常生活,生活,日常生活|vlog|穿搭,95,4142,2026-02-17,3e-06
24485,生活视频_24485_旅行,生活,旅行|校园|穿搭,126,4553,2026-04-10,1e-06
24486,音乐视频_24486_说唱,音乐,说唱|流行音乐|钢琴,38,449,2026-03-16,1e-06
24487,运动视频_24487_羽毛球,运动,羽毛球|跑步|健身,129,2430,2026-04-11,1e-06
24488,美食视频_24488_烧烤,美食,烧烤|探店|家常菜,85,4218,2026-03-10,3e-06
24489,搞笑视频_24489_沙雕,搞笑,沙雕|反转|段子,40,2585,2026-04-22,1e-06
24490,搞笑视频_24490_沙雕,搞笑,沙雕|整活|段子,27,4301,2026-05-16,4e-06
24491,运动视频_24491_篮球,运动,篮球|跑步|健身,35,2665,2026-05-02,3e-06
24492,学习视频_24492_考研,学习,考研|学习方法|数学,119,1011,2026-05-14,2e-06
24493,美食视频_24493_火锅,美食,火锅|烧烤|甜品,62,677,2026-05-18,4.4e-05
24494,游戏视频_24494_英雄联盟,游戏,英雄联盟|和平精英|王者荣耀,79,1910,2026-05-12,2e-06
24495,科技视频_24495_科技资讯,科技,科技资讯|人工智能|数码,39,640,2026-05-06,2e-06
24496,游戏视频_24496_和平精英,游戏,和平精英|王者荣耀|英雄联盟,13,1954,2026-02-28,1e-06
24497,搞笑视频_24497_反转,搞笑,反转|沙雕|整活,116,2584,2026-04-28,3e-06
24498,生活视频_24498_旅行,生活,旅行|vlog|穿搭,108,4636,2026-03-03,3e-06
24499,搞笑视频_24499_沙雕,搞笑,沙雕|段子|搞笑日常,87,3406,2026-05-06,1e-06
24500,运动视频_24500_跑步,运动,跑步|篮球|羽毛球,104,3018,2026-04-06,1e-06
24501,搞笑视频_24501_段子,搞笑,段子|搞笑日常|沙雕,24,3110,2026-05-04,1e-06
24502,美食视频_24502_探店,美食,探店|火锅|家常菜,61,2046,2026-05-11,1e-05
24503,科技视频_24503_科技资讯,科技,科技资讯|人工智能|手机,31,3511,2026-05-01,7e-06
24504,搞笑视频_24504_反转,搞笑,反转|沙雕|整活,11,4813,2026-05-02,1e-06
24505,生活视频_24505_旅行,生活,旅行|日常生活|校园,158,2496,2026-04-23,1e-06
24506,宠物视频_24506_猫咪,宠物,猫咪|萌宠|治愈,54,4357,2026-02-17,1e-06
24507,学习视频_24507_学习方法,学习,学习方法|编程|英语,47,4542,2026-02-17,7e-06
24508,科技视频_24508_机器人,科技,机器人|数码|科技资讯,122,1105,2026-03-23,2e-06
24509,生活视频_24509_穿搭,生活,穿搭|vlog|校园,40,839,2026-02-17,1e-06
24510,科技视频_24510_机器人,科技,机器人|数码|手机,109,276,2026-04-30,1e-06
24511,动漫视频_24511_日漫,动漫,日漫|国漫|动漫解说,159,3062,2026-03-17,2.2e-05
24512,科技视频_24512_手机,科技,手机|机器人|科技资讯,157,2868,2026-04-27,2e-06
24513,音乐视频_24513_翻唱,音乐,翻唱|吉他|钢琴,85,4233,2026-04-01,1.1e-05
24514,游戏视频_24514_和平精英,游戏,和平精英|英雄联盟|王者荣耀,95,931,2026-05-14,3e-06
24515,宠物视频_24515_宠物日常,宠物,宠物日常|狗狗|猫咪,16,4308,2026-05-06,9e-06
24516,宠物视频_24516_治愈,宠物,治愈|狗狗|宠物日常,87,4363,2026-05-15,1e-06
24517,搞笑视频_24517_段子,搞笑,段子|搞笑日常|反转,71,750,2026-04-28,1e-06
24518,搞笑视频_24518_沙雕,搞笑,沙雕|整活|搞笑日常,116,2266,2026-05-17,1e-06
24519,美食视频_24519_火锅,美食,火锅|探店|甜品,85,2211,2026-05-08,1e-06
24520,生活视频_24520_穿搭,生活,穿搭|日常生活|旅行,47,2699,2026-05-18,1e-06
24521,音乐视频_24521_流行音乐,音乐,流行音乐|说唱|钢琴,109,1347,2026-04-22,2e-06
24522,运动视频_24522_篮球,运动,篮球|跑步|健身,41,1943,2026-05-13,1e-06
24523,搞笑视频_24523_反转,搞笑,反转|整活|沙雕,38,1334,2026-02-17,0.000129
24524,科技视频_24524_科技资讯,科技,科技资讯|手机|数码,24,4872,2026-05-18,1e-06
24525,科技视频_24525_机器人,科技,机器人|人工智能|手机,119,4528,2026-05-05,1e-06
24526,动漫视频_24526_国漫,动漫,国漫|动漫解说|二次元,162,3283,2026-05-16,2e-06
24527,生活视频_24527_日常生活,生活,日常生活|vlog|旅行,55,3989,2026-04-08,1e-06
24528,运动视频_24528_跑步,运动,跑步|羽毛球|足球,171,1887,2026-05-07,6e-06
24529,科技视频_24529_机器人,科技,机器人|人工智能|手机,107,133,2026-05-14,1e-06
24530,运动视频_24530_篮球,运动,篮球|跑步|羽毛球,154,2781,2026-04-16,1e-06
24531,美食视频_24531_家常菜,美食,家常菜|火锅|探店,98,1750,2026-04-03,2e-06
24532,搞笑视频_24532_反转,搞笑,反转|搞笑日常|段子,160,1496,2026-03-26,1e-06
24533,宠物视频_24533_宠物日常,宠物,宠物日常|猫咪|萌宠,118,455,2026-04-11,1e-06
24534,运动视频_24534_健身,运动,健身|跑步|足球,68,1136,2026-05-18,6e-06
24535,美食视频_24535_火锅,美食,火锅|家常菜|甜品,61,3154,2026-05-01,1e-06
24536,音乐视频_24536_吉他,音乐,吉他|钢琴|说唱,103,4099,2026-04-24,1.4e-05
24537,运动视频_24537_足球,运动,足球|跑步|健身,115,1908,2026-03-01,1.3e-05
24538,宠物视频_24538_治愈,宠物,治愈|狗狗|宠物日常,23,4022,2026-04-10,1e-06
24539,游戏视频_24539_原神,游戏,原神|游戏解说|和平精英,15,1724,2026-05-18,2e-06
24540,学习视频_24540_学习方法,学习,学习方法|考研|编程,112,2723,2026-05-16,5e-06
24541,美食视频_24541_探店,美食,探店|火锅|烧烤,117,2061,2026-05-10,1e-06
24542,宠物视频_24542_猫咪,宠物,猫咪|宠物日常|萌宠,180,2936,2026-05-09,1e-06
24543,宠物视频_24543_狗狗,宠物,狗狗|猫咪|萌宠,36,620,2026-04-22,1e-06
24544,生活视频_24544_日常生活,生活,日常生活|校园|vlog,129,356,2026-05-17,1e-06
24545,科技视频_24545_人工智能,科技,人工智能|机器人|科技资讯,167,3097,2026-04-24,2e-06
24546,动漫视频_24546_动漫解说,动漫,动漫解说|日漫|国漫,76,1067,2026-05-12,1e-06
24547,科技视频_24547_人工智能,科技,人工智能|机器人|手机,23,157,2026-05-14,4e-06
24548,宠物视频_24548_宠物日常,宠物,宠物日常|萌宠|猫咪,137,4027,2026-04-09,1e-06
24549,宠物视频_24549_宠物日常,宠物,宠物日常|猫咪|萌宠,103,455,2026-03-14,4e-06
24550,生活视频_24550_vlog,生活,vlog|旅行|穿搭,55,528,2026-04-01,4e-06
24551,宠物视频_24551_治愈,宠物,治愈|萌宠|狗狗,12,2576,2026-03-04,1e-06
24552,游戏视频_24552_英雄联盟,游戏,英雄联盟|原神|王者荣耀,63,610,2026-03-20,1e-06
24553,游戏视频_24553_王者荣耀,游戏,王者荣耀|原神|游戏解说,99,2918,2026-04-29,2e-06
24554,生活视频_24554_日常生活,生活,日常生活|vlog|旅行,46,4435,2026-05-03,1e-06
24555,运动视频_24555_篮球,运动,篮球|足球|羽毛球,55,2046,2026-04-27,1e-06
24556,游戏视频_24556_和平精英,游戏,和平精英|游戏解说|王者荣耀,92,1627,2026-02-19,1e-06
24557,游戏视频_24557_游戏解说,游戏,游戏解说|原神|王者荣耀,18,604,2026-05-07,5e-06
24558,游戏视频_24558_英雄联盟,游戏,英雄联盟|和平精英|原神,65,2648,2026-05-09,2e-06
24559,学习视频_24559_英语,学习,英语|学习方法|编程,43,2472,2026-03-23,2e-06
24560,搞笑视频_24560_搞笑日常,搞笑,搞笑日常|整活|段子,178,779,2026-05-04,1e-06
24561,生活视频_24561_穿搭,生活,穿搭|校园|vlog,156,519,2026-05-14,1e-06
24562,学习视频_24562_编程,学习,编程|学习方法|英语,108,1673,2026-03-19,1e-06
24563,美食视频_24563_家常菜,美食,家常菜|探店|火锅,141,1697,2026-04-09,1e-06
24564,生活视频_24564_日常生活,生活,日常生活|vlog|校园,24,1585,2026-05-01,1e-06
24565,美食视频_24565_甜品,美食,甜品|家常菜|探店,102,772,2026-04-16,1e-06
24566,搞笑视频_24566_沙雕,搞笑,沙雕|搞笑日常|反转,90,1894,2026-03-25,1e-06
24567,生活视频_24567_穿搭,生活,穿搭|vlog|日常生活,141,2100,2026-02-17,3e-06
24568,生活视频_24568_日常生活,生活,日常生活|旅行|vlog,37,3190,2026-05-16,1e-06
24569,美食视频_24569_探店,美食,探店|烧烤|家常菜,161,2621,2026-04-02,4e-06
24570,搞笑视频_24570_段子,搞笑,段子|沙雕|反转,161,1072,2026-04-16,1e-06
24571,动漫视频_24571_国漫,动漫,国漫|动漫解说|混剪,80,1469,2026-04-26,1e-06
24572,学习视频_24572_编程,学习,编程|学习方法|考研,24,1838,2026-03-25,1.9e-05
24573,美食视频_24573_家常菜,美食,家常菜|火锅|烧烤,89,2980,2026-04-21,1e-06
24574,宠物视频_24574_宠物日常,宠物,宠物日常|治愈|狗狗,100,275,2026-04-08,1e-06
24575,搞笑视频_24575_整活,搞笑,整活|反转|段子,158,2171,2026-04-30,4e-06
24576,音乐视频_24576_说唱,音乐,说唱|吉他|翻唱,88,2500,2026-05-01,1e-06
24577,游戏视频_24577_和平精英,游戏,和平精英|原神|游戏解说,79,738,2026-03-15,1e-06
24578,搞笑视频_24578_段子,搞笑,段子|搞笑日常|沙雕,174,2483,2026-04-11,4e-06
24579,美食视频_24579_火锅,美食,火锅|烧烤|探店,171,3106,2026-05-01,1e-06
24580,游戏视频_24580_和平精英,游戏,和平精英|游戏解说|王者荣耀,57,1385,2026-05-12,2e-06
24581,美食视频_24581_烧烤,美食,烧烤|探店|火锅,100,4446,2026-04-24,1e-06
24582,学习视频_24582_编程,学习,编程|学习方法|英语,101,930,2026-04-21,1e-06
24583,音乐视频_24583_说唱,音乐,说唱|流行音乐|翻唱,74,372,2026-03-16,1e-06
24584,搞笑视频_24584_反转,搞笑,反转|段子|整活,85,865,2026-04-23,1e-06
24585,学习视频_24585_编程,学习,编程|学习方法|考研,43,2187,2026-04-19,1e-06
24586,学习视频_24586_编程,学习,编程|考研|英语,143,1166,2026-05-18,1.4e-05
24587,动漫视频_24587_国漫,动漫,国漫|日漫|动漫解说,132,2155,2026-04-28,1e-06
24588,科技视频_24588_手机,科技,手机|科技资讯|数码,94,1291,2026-05-07,6e-06
24589,宠物视频_24589_宠物日常,宠物,宠物日常|萌宠|狗狗,110,222,2026-04-20,1e-06
24590,音乐视频_24590_吉他,音乐,吉他|说唱|流行音乐,68,81,2026-03-05,4e-06
24591,学习视频_24591_数学,学习,数学|考研|英语,106,602,2026-02-17,1e-06
24592,搞笑视频_24592_反转,搞笑,反转|搞笑日常|段子,38,1919,2026-05-14,3e-06
24593,运动视频_24593_篮球,运动,篮球|健身|羽毛球,35,3417,2026-04-19,2e-06
24594,游戏视频_24594_游戏解说,游戏,游戏解说|和平精英|英雄联盟,130,3030,2026-05-18,1e-06
24595,动漫视频_24595_日漫,动漫,日漫|国漫|混剪,114,2936,2026-04-04,1e-06
24596,学习视频_24596_数学,学习,数学|学习方法|考研,56,725,2026-04-05,1e-06
24597,音乐视频_24597_钢琴,音乐,钢琴|翻唱|流行音乐,117,3078,2026-04-12,8e-06
24598,宠物视频_24598_宠物日常,宠物,宠物日常|萌宠|狗狗,179,3993,2026-05-03,1e-06
24599,动漫视频_24599_动漫解说,动漫,动漫解说|国漫|日漫,137,3840,2026-05-14,1e-06
24600,学习视频_24600_考研,学习,考研|英语|学习方法,37,891,2026-02-17,1e-06
24601,音乐视频_24601_吉他,音乐,吉他|说唱|流行音乐,91,908,2026-05-10,6e-06
24602,动漫视频_24602_动漫解说,动漫,动漫解说|混剪|国漫,172,3737,2026-03-27,1e-06
24603,游戏视频_24603_王者荣耀,游戏,王者荣耀|游戏解说|和平精英,29,2998,2026-03-28,1e-06
24604,生活视频_24604_穿搭,生活,穿搭|vlog|校园,155,4432,2026-05-02,1e-06
24605,宠物视频_24605_狗狗,宠物,狗狗|萌宠|宠物日常,142,3766,2026-02-28,4e-06
24606,美食视频_24606_甜品,美食,甜品|火锅|烧烤,132,1089,2026-04-30,5e-06
24607,科技视频_24607_科技资讯,科技,科技资讯|机器人|人工智能,137,856,2026-04-29,1e-06
24608,美食视频_24608_火锅,美食,火锅|探店|烧烤,97,4634,2026-05-09,7e-06
24609,音乐视频_24609_钢琴,音乐,钢琴|翻唱|流行音乐,178,1252,2026-05-07,1e-06
24610,宠物视频_24610_猫咪,宠物,猫咪|治愈|宠物日常,51,325,2026-05-03,2e-06
24611,游戏视频_24611_英雄联盟,游戏,英雄联盟|原神|游戏解说,163,895,2026-05-15,3.3e-05
24612,宠物视频_24612_治愈,宠物,治愈|狗狗|猫咪,44,2536,2026-04-21,2e-06
24613,美食视频_24613_探店,美食,探店|烧烤|火锅,171,3717,2026-05-02,8e-06
24614,学习视频_24614_学习方法,学习,学习方法|英语|编程,171,904,2026-02-27,1e-06
24615,科技视频_24615_人工智能,科技,人工智能|科技资讯|手机,29,565,2026-04-08,1e-06
24616,游戏视频_24616_王者荣耀,游戏,王者荣耀|游戏解说|英雄联盟,79,2771,2026-05-13,1e-06
24617,搞笑视频_24617_整活,搞笑,整活|沙雕|反转,124,1970,2026-04-22,3e-06
24618,运动视频_24618_篮球,运动,篮球|健身|足球,53,878,2026-03-08,2e-06
24619,学习视频_24619_英语,学习,英语|考研|数学,161,4795,2026-04-27,2e-06
24620,运动视频_24620_羽毛球,运动,羽毛球|篮球|足球,73,555,2026-03-15,1e-06
24621,生活视频_24621_校园,生活,校园|日常生活|旅行,144,4024,2026-05-09,1e-06
24622,宠物视频_24622_猫咪,宠物,猫咪|狗狗|宠物日常,22,2129,2026-02-17,1e-06
24623,音乐视频_24623_翻唱,音乐,翻唱|说唱|流行音乐,35,3140,2026-05-06,2e-06
24624,运动视频_24624_跑步,运动,跑步|羽毛球|健身,70,3929,2026-04-25,1e-06
24625,学习视频_24625_编程,学习,编程|英语|数学,116,301,2026-05-05,1e-06
24626,游戏视频_24626_和平精英,游戏,和平精英|王者荣耀|游戏解说,36,313,2026-05-01,5e-06
24627,美食视频_24627_火锅,美食,火锅|探店|甜品,109,4497,2026-05-15,1e-06
24628,音乐视频_24628_翻唱,音乐,翻唱|说唱|钢琴,138,66,2026-04-08,1e-06
24629,生活视频_24629_日常生活,生活,日常生活|旅行|vlog,177,847,2026-05-14,1e-06
24630,运动视频_24630_健身,运动,健身|跑步|足球,167,484,2026-05-17,8e-06
24631,学习视频_24631_编程,学习,编程|英语|考研,153,698,2026-04-13,2e-06
24632,搞笑视频_24632_沙雕,搞笑,沙雕|段子|反转,104,3708,2026-05-08,4e-06
24633,游戏视频_24633_和平精英,游戏,和平精英|王者荣耀|游戏解说,110,1262,2026-04-06,1e-06
24634,音乐视频_24634_流行音乐,音乐,流行音乐|钢琴|吉他,149,2863,2026-05-09,2e-06
24635,音乐视频_24635_说唱,音乐,说唱|钢琴|流行音乐,146,4644,2026-05-08,1e-06
24636,学习视频_24636_编程,学习,编程|考研|数学,156,63,2026-05-17,1e-06
24637,生活视频_24637_vlog,生活,vlog|日常生活|穿搭,70,426,2026-05-09,2e-06
24638,音乐视频_24638_钢琴,音乐,钢琴|翻唱|吉他,137,2889,2026-02-17,3.3e-05
24639,宠物视频_24639_萌宠,宠物,萌宠|猫咪|治愈,28,2125,2026-03-14,1e-06
24640,游戏视频_24640_英雄联盟,游戏,英雄联盟|原神|王者荣耀,44,2695,2026-04-27,1e-06
24641,美食视频_24641_火锅,美食,火锅|探店|烧烤,54,330,2026-05-13,1e-06
24642,搞笑视频_24642_搞笑日常,搞笑,搞笑日常|段子|反转,150,4127,2026-04-21,1e-06
24643,动漫视频_24643_混剪,动漫,混剪|国漫|日漫,89,1909,2026-04-15,1e-06
24644,动漫视频_24644_二次元,动漫,二次元|国漫|动漫解说,58,796,2026-04-21,3e-06
24645,生活视频_24645_校园,生活,校园|日常生活|旅行,34,4109,2026-04-22,2e-06
24646,学习视频_24646_编程,学习,编程|数学|学习方法,78,3729,2026-03-25,1e-06
24647,动漫视频_24647_日漫,动漫,日漫|动漫解说|混剪,51,1017,2026-03-17,2e-06
24648,科技视频_24648_人工智能,科技,人工智能|手机|机器人,97,953,2026-05-16,1e-06
24649,宠物视频_24649_猫咪,宠物,猫咪|治愈|宠物日常,113,4798,2026-05-14,1e-06
24650,运动视频_24650_跑步,运动,跑步|足球|羽毛球,35,2545,2026-03-29,1e-06
24651,学习视频_24651_编程,学习,编程|数学|学习方法,12,4863,2026-05-16,1e-06
24652,动漫视频_24652_日漫,动漫,日漫|动漫解说|国漫,156,1283,2026-04-21,3.5e-05
24653,音乐视频_24653_吉他,音乐,吉他|翻唱|流行音乐,176,179,2026-05-05,1e-06
24654,搞笑视频_24654_整活,搞笑,整活|反转|段子,57,1985,2026-03-01,1e-06
24655,音乐视频_24655_流行音乐,音乐,流行音乐|钢琴|说唱,114,3111,2026-05-18,2e-06
24656,美食视频_24656_探店,美食,探店|甜品|火锅,145,357,2026-05-07,1e-06
24657,游戏视频_24657_游戏解说,游戏,游戏解说|和平精英|王者荣耀,165,3692,2026-03-16,1e-06
24658,动漫视频_24658_二次元,动漫,二次元|日漫|国漫,21,971,2026-03-15,1e-06
24659,搞笑视频_24659_搞笑日常,搞笑,搞笑日常|反转|整活,54,2320,2026-05-04,1e-06
24660,游戏视频_24660_游戏解说,游戏,游戏解说|英雄联盟|王者荣耀,47,1051,2026-03-14,3e-06
24661,搞笑视频_24661_段子,搞笑,段子|整活|搞笑日常,36,2312,2026-04-28,6e-06
24662,宠物视频_24662_狗狗,宠物,狗狗|萌宠|宠物日常,156,4644,2026-05-11,1e-06
24663,生活视频_24663_日常生活,生活,日常生活|校园|旅行,84,1599,2026-05-04,2e-06
24664,学习视频_24664_数学,学习,数学|编程|英语,15,3047,2026-03-22,1e-06
24665,生活视频_24665_旅行,生活,旅行|vlog|日常生活,143,2108,2026-05-16,1e-06
24666,学习视频_24666_英语,学习,英语|考研|数学,26,4939,2026-04-08,6e-06
24667,动漫视频_24667_日漫,动漫,日漫|混剪|二次元,101,406,2026-03-24,1e-06
24668,科技视频_24668_科技资讯,科技,科技资讯|数码|手机,34,1802,2026-05-16,1e-06
24669,动漫视频_24669_国漫,动漫,国漫|混剪|二次元,37,3439,2026-05-17,3e-06
24670,动漫视频_24670_动漫解说,动漫,动漫解说|二次元|混剪,72,2070,2026-05-08,1e-06
24671,生活视频_24671_旅行,生活,旅行|vlog|校园,79,1462,2026-05-04,7.1e-05
24672,游戏视频_24672_游戏解说,游戏,游戏解说|和平精英|英雄联盟,144,2253,2026-03-06,4e-06
24673,宠物视频_24673_宠物日常,宠物,宠物日常|狗狗|治愈,51,1623,2026-05-09,1e-06
24674,运动视频_24674_羽毛球,运动,羽毛球|跑步|足球,51,2466,2026-04-12,1e-06
24675,游戏视频_24675_王者荣耀,游戏,王者荣耀|原神|游戏解说,154,2051,2026-05-05,1e-06
24676,搞笑视频_24676_搞笑日常,搞笑,搞笑日常|沙雕|整活,10,2169,2026-05-11,2e-06
24677,生活视频_24677_旅行,生活,旅行|vlog|日常生活,138,1347,2026-04-16,1e-06
24678,学习视频_24678_英语,学习,英语|考研|编程,139,373,2026-05-12,1e-06
24679,动漫视频_24679_二次元,动漫,二次元|混剪|日漫,110,2172,2026-05-10,1e-06
24680,科技视频_24680_机器人,科技,机器人|人工智能|科技资讯,112,3103,2026-03-09,3e-06
24681,生活视频_24681_校园,生活,校园|穿搭|旅行,50,1928,2026-05-02,1e-06
24682,动漫视频_24682_二次元,动漫,二次元|日漫|动漫解说,78,3612,2026-03-27,7e-06
24683,运动视频_24683_篮球,运动,篮球|健身|跑步,151,4248,2026-05-05,8e-06
24684,科技视频_24684_手机,科技,手机|机器人|数码,148,1704,2026-05-05,1e-06
24685,动漫视频_24685_二次元,动漫,二次元|国漫|日漫,39,3019,2026-03-13,1e-06
24686,美食视频_24686_家常菜,美食,家常菜|烧烤|火锅,167,1146,2026-05-05,1e-06
24687,动漫视频_24687_混剪,动漫,混剪|二次元|国漫,10,2484,2026-04-20,2e-06
24688,生活视频_24688_旅行,生活,旅行|穿搭|日常生活,138,2680,2026-05-09,8e-06
24689,动漫视频_24689_动漫解说,动漫,动漫解说|混剪|二次元,115,2644,2026-03-27,1e-06
24690,动漫视频_24690_二次元,动漫,二次元|动漫解说|日漫,113,1702,2026-05-12,1e-06
24691,生活视频_24691_vlog,生活,vlog|校园|穿搭,178,2339,2026-05-18,1e-06
24692,游戏视频_24692_原神,游戏,原神|王者荣耀|英雄联盟,48,1372,2026-05-06,1e-06
24693,美食视频_24693_烧烤,美食,烧烤|火锅|甜品,92,3291,2026-02-17,1e-06
24694,美食视频_24694_火锅,美食,火锅|探店|烧烤,36,2263,2026-05-08,7.9e-05
24695,运动视频_24695_篮球,运动,篮球|羽毛球|健身,135,3563,2026-02-17,9e-05
