user_id,gender,age_group,interest_categories,watch_count,cluster_id,cluster_name,x,y,动漫,学习,宠物,搞笑,游戏,生活,科技,美食,运动,音乐
860,男,18-24岁,科技|宠物|学习|搞笑,65,0,学习提升型用户,-2.0512662037096794,-1.1329639215657126,0.046153846153846156,0.2923076923076923,0.18461538461538463,0.23076923076923078,0.015384615384615385,0.015384615384615385,0.13846153846153847,0.015384615384615385,0.03076923076923077,0.03076923076923077
861,男,25-30岁,动漫|宠物,84,3,动漫二次元型用户,-2.311978090233884,-0.40445786622700747,0.38095238095238093,0.011904761904761904,0.5238095238095238,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.011904761904761904
862,男,25-30岁,宠物|动漫|生活,64,2,宠物治愈型用户,-0.8511924155540073,-0.4721974997973717,0.234375,0.015625,0.328125,0.015625,0.03125,0.28125,0.015625,0.015625,0.046875,0.015625
863,男,40岁以上,运动|美食|音乐|游戏,85,1,运动健康型用户,1.253533628774753,1.1083827155931394,0.058823529411764705,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.2235294117647059,0.03529411764705882,0.011764705882352941,0.2,0.23529411764705882,0.18823529411764706
864,女,18-24岁,运动|游戏|美食,45,1,运动健康型用户,1.5966359774884542,1.8344007128389883,0.044444444444444446,0.0,0.022222222222222223,0.0,0.4222222222222222,0.0,0.022222222222222223,0.2222222222222222,0.24444444444444444,0.022222222222222223
865,女,25-30岁,动漫|宠物|学习|生活,73,2,宠物治愈型用户,-2.061947930792755,-0.422629615541933,0.1780821917808219,0.2328767123287671,0.2465753424657534,0.0136986301369863,0.0273972602739726,0.2054794520547945,0.0547945205479452,0.0273972602739726,0.0136986301369863,0.0
866,男,18岁以下,音乐|美食|运动|游戏,79,1,运动健康型用户,2.1417640740009416,0.47406508160405364,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.05063291139240506,0.22784810126582278,0.02531645569620253,0.0379746835443038,0.16455696202531644,0.26582278481012656,0.189873417721519
867,男,31-40岁,游戏|搞笑|动漫,45,6,搞笑娱乐型用户,-0.8176019104465976,2.5566201667362956,0.24444444444444444,0.022222222222222223,0.044444444444444446,0.26666666666666666,0.3111111111111111,0.0,0.022222222222222223,0.0,0.022222222222222223,0.06666666666666667
868,男,25-30岁,科技|学习,64,5,学习提升型用户,-1.7526727258582715,-2.041690491777641,0.03125,0.46875,0.015625,0.015625,0.03125,0.0,0.375,0.046875,0.0,0.015625
869,女,18-24岁,动漫|宠物|生活|学习,47,2,宠物治愈型用户,-1.3622327574431485,-0.04900655200913116,0.2127659574468085,0.23404255319148937,0.2978723404255319,0.0,0.0,0.23404255319148937,0.0,0.02127659574468085,0.0,0.0
870,女,25-30岁,科技|搞笑|宠物|学习,57,0,学习提升型用户,-1.394143012165084,-0.37538387268173,0.03508771929824561,0.15789473684210525,0.2631578947368421,0.22807017543859648,0.017543859649122806,0.0,0.21052631578947367,0.017543859649122806,0.017543859649122806,0.05263157894736842
871,男,25-30岁,学习|科技,65,5,学习提升型用户,-1.7678005656128293,-1.8269966956702746,0.03076923076923077,0.38461538461538464,0.0,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.4461538461538462,0.015384615384615385,0.046153846153846156,0.015384615384615385
872,男,25-30岁,美食|科技|生活,73,4,生活日常型用户,1.320933235335249,-2.3347167018611303,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0,0.0410958904109589,0.2602739726027397,0.3013698630136986,0.2876712328767123,0.0273972602739726,0.0136986301369863
873,女,31-40岁,生活|运动|科技,59,4,生活日常型用户,0.3842165579523344,-1.3490857348713818,0.03389830508474576,0.0,0.0,0.0,0.01694915254237288,0.2711864406779661,0.2711864406779661,0.0,0.4067796610169492,0.0
874,女,18-24岁,宠物|动漫|生活|学习,74,2,宠物治愈型用户,-0.8436883757021625,-1.4211930697980586,0.22972972972972974,0.21621621621621623,0.22972972972972974,0.013513513513513514,0.02702702702702703,0.22972972972972974,0.02702702702702703,0.0,0.013513513513513514,0.013513513513513514
875,女,18-24岁,学习|科技|宠物|搞笑,76,0,学习提升型用户,-1.79647750552482,-0.6726605495585081,0.013157894736842105,0.15789473684210525,0.2631578947368421,0.25,0.0,0.013157894736842105,0.2631578947368421,0.013157894736842105,0.013157894736842105,0.013157894736842105
876,女,18岁以下,美食|生活|科技|运动,40,4,生活日常型用户,1.2882332874311104,-2.049073400957612,0.1,0.025,0.025,0.075,0.0,0.15,0.175,0.175,0.225,0.05
877,男,25-30岁,搞笑|游戏,54,6,搞笑娱乐型用户,-0.4910354929560876,2.881730385849726,0.07407407407407407,0.0,0.0,0.35185185185185186,0.48148148148148145,0.018518518518518517,0.0,0.018518518518518517,0.05555555555555555,0.0
878,女,25-30岁,生活|运动|美食,92,4,生活日常型用户,2.0265189260768603,-1.8347667285333005,0.021739130434782608,0.03260869565217391,0.05434782608695652,0.021739130434782608,0.03260869565217391,0.31521739130434784,0.021739130434782608,0.22826086956521738,0.22826086956521738,0.043478260869565216
879,男,40岁以上,美食|科技|运动,68,4,生活日常型用户,1.6667997889956048,-1.5531682169151038,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.029411764705882353,0.2647058823529412,0.27941176470588236,0.3088235294117647,0.0
880,女,31-40岁,宠物|动漫|学习|生活,84,2,宠物治愈型用户,-1.4955958567699434,-0.5643316809293538,0.19047619047619047,0.20238095238095238,0.2619047619047619,0.03571428571428571,0.047619047619047616,0.21428571428571427,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904
881,男,40岁以上,运动|音乐|游戏,72,1,运动健康型用户,2.0078389698194665,1.4861453829624744,0.0,0.06944444444444445,0.013888888888888888,0.0,0.3055555555555556,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.3194444444444444,0.25
882,女,40岁以上,生活|美食|科技|运动,77,4,生活日常型用户,1.705825684248162,-1.6528200341229957,0.05194805194805195,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.23376623376623376,0.22077922077922077,0.16883116883116883,0.22077922077922077,0.012987012987012988
883,男,40岁以上,动漫|宠物,63,3,动漫二次元型用户,-2.532879470308215,0.3830743591571145,0.3968253968253968,0.0,0.5396825396825397,0.015873015873015872,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872
884,男,40岁以上,学习|宠物|搞笑,85,0,学习提升型用户,-2.0982935028052223,-0.9516701644688925,0.047058823529411764,0.3176470588235294,0.23529411764705882,0.2823529411764706,0.023529411764705882,0.023529411764705882,0.058823529411764705,0.0,0.0,0.011764705882352941
885,男,31-40岁,宠物|动漫,87,3,动漫二次元型用户,-1.511259588446312,0.4464274769766029,0.41379310344827586,0.0,0.41379310344827586,0.022988505747126436,0.04597701149425287,0.0,0.011494252873563218,0.034482758620689655,0.011494252873563218,0.04597701149425287
886,男,40岁以上,游戏|音乐,73,1,运动健康型用户,1.4071924257693882,3.3895773194618903,0.0136986301369863,0.0410958904109589,0.0,0.0,0.3424657534246575,0.0273972602739726,0.0,0.0,0.0136986301369863,0.5616438356164384
887,男,18-24岁,音乐|运动|游戏,81,1,运动健康型用户,1.3609592595234101,1.0497148176543032,0.012345679012345678,0.012345679012345678,0.037037037037037035,0.024691358024691357,0.32098765432098764,0.04938271604938271,0.037037037037037035,0.024691358024691357,0.2345679012345679,0.24691358024691357
888,男,31-40岁,游戏|动漫|音乐|搞笑,42,6,搞笑娱乐型用户,0.04643223509783463,2.5962541113874047,0.21428571428571427,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.30952380952380953,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.21428571428571427
889,男,31-40岁,学习|科技|宠物|搞笑,65,0,学习提升型用户,-1.8459287824284882,-0.6044898638410352,0.046153846153846156,0.24615384615384617,0.23076923076923078,0.26153846153846155,0.0,0.015384615384615385,0.16923076923076924,0.0,0.015384615384615385,0.015384615384615385
890,女,25-30岁,运动|音乐,82,7,运动健康型用户,2.56266888927928,1.7049155457848275,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.0,0.036585365853658534,0.3902439024390244,0.45121951219512196
891,女,18-24岁,科技|学习|宠物|搞笑,73,0,学习提升型用户,-1.1632005746679295,-0.6412812420462878,0.0410958904109589,0.1780821917808219,0.1095890410958904,0.3013698630136986,0.0136986301369863,0.0136986301369863,0.273972602739726,0.0273972602739726,0.0273972602739726,0.0136986301369863
892,男,40岁以上,科技|学习|宠物|搞笑,62,0,学习提升型用户,-1.9236974214052305,-1.228744227241804,0.0,0.1774193548387097,0.25806451612903225,0.27419354838709675,0.0,0.03225806451612903,0.22580645161290322,0.016129032258064516,0.016129032258064516,0.0
893,女,31-40岁,搞笑|游戏|动漫|音乐,58,6,搞笑娱乐型用户,-0.8715186046374205,2.3636064978929565,0.20689655172413793,0.05172413793103448,0.017241379310344827,0.20689655172413793,0.22413793103448276,0.0,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.22413793103448276
894,男,18-24岁,动漫|宠物,43,3,动漫二次元型用户,-1.722912154514761,0.823402555879048,0.4883720930232558,0.0,0.32558139534883723,0.046511627906976744,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372
895,女,40岁以上,搞笑|游戏,57,6,搞笑娱乐型用户,-0.818468590578248,2.7170348554723502,0.0,0.017543859649122806,0.0,0.38596491228070173,0.5263157894736842,0.017543859649122806,0.017543859649122806,0.0,0.03508771929824561,0.0
896,女,25-30岁,动漫|宠物|生活|学习,70,2,宠物治愈型用户,-2.2383446393835658,-0.6997992009146081,0.2,0.22857142857142856,0.21428571428571427,0.014285714285714285,0.02857142857142857,0.21428571428571427,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.0
897,女,18-24岁,学习|科技,64,5,学习提升型用户,-1.4499467401998785,-1.4461984111123365,0.015625,0.375,0.015625,0.015625,0.03125,0.03125,0.421875,0.046875,0.03125,0.015625
898,男,40岁以上,科技|学习|搞笑,68,0,学习提升型用户,-1.5994370893759318,-1.0483279121181934,0.014705882352941176,0.2647058823529412,0.04411764705882353,0.29411764705882354,0.029411764705882353,0.014705882352941176,0.27941176470588236,0.029411764705882353,0.029411764705882353,0.0
899,男,31-40岁,游戏|搞笑|动漫|音乐,43,6,搞笑娱乐型用户,0.44154285120552283,2.271723569560406,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.3488372093023256,0.13953488372093023,0.06976744186046512,0.0,0.0,0.06976744186046512,0.20930232558139536
900,女,25-30岁,宠物|生活|学习|动漫,72,2,宠物治愈型用户,-1.6988957273004228,-1.1167157124619504,0.25,0.2638888888888889,0.16666666666666666,0.0,0.027777777777777776,0.2361111111111111,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.0
901,女,18-24岁,搞笑|动漫,50,6,搞笑娱乐型用户,-1.451274467458399,1.632939083602383,0.38,0.02,0.0,0.5,0.02,0.02,0.02,0.0,0.02,0.02
902,女,25-30岁,科技|搞笑|宠物|学习,83,0,学习提升型用户,-2.0965604276746572,0.6924576585001522,0.07228915662650602,0.1927710843373494,0.18072289156626506,0.26506024096385544,0.03614457831325301,0.0,0.1686746987951807,0.024096385542168676,0.024096385542168676,0.03614457831325301
903,女,25-30岁,宠物|动漫|学习,86,2,宠物治愈型用户,-2.029484683629678,-0.3991668435273229,0.37209302325581395,0.2558139534883721,0.29069767441860467,0.011627906976744186,0.03488372093023256,0.0,0.0,0.011627906976744186,0.011627906976744186,0.011627906976744186
904,女,18岁以下,游戏|搞笑|动漫|音乐,39,6,搞笑娱乐型用户,0.37821064363731405,2.82217982366479,0.20512820512820512,0.0,0.0,0.23076923076923078,0.3333333333333333,0.0,0.02564102564102564,0.02564102564102564,0.0,0.1794871794871795
905,女,18-24岁,运动|音乐,40,7,运动健康型用户,2.4863364563419963,1.5507246974654156,0.025,0.025,0.05,0.0,0.0,0.0,0.0,0.05,0.3,0.55
906,男,18岁以下,生活|美食,41,4,生活日常型用户,1.229911032329936,-1.8559156202906957,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.4878048780487805,0.0,0.2926829268292683,0.0,0.0
907,女,25-30岁,学习|科技,50,5,学习提升型用户,-2.1162348779271665,-1.6698043083654128,0.06,0.42,0.02,0.0,0.02,0.0,0.44,0.0,0.02,0.02
908,男,40岁以上,音乐|运动,90,7,运动健康型用户,2.6504736214910207,1.2772555524710296,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.011111111111111112,0.03333333333333333,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.4666666666666667,0.3888888888888889
909,女,31-40岁,生活|运动,70,4,生活日常型用户,1.5732553019965507,-0.9674851161863337,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.2857142857142857,0.05714285714285714,0.0,0.5142857142857142,0.0
910,女,18岁以下,搞笑|游戏|动漫|音乐,74,6,搞笑娱乐型用户,-0.04102953700694849,2.1330010009612894,0.14864864864864866,0.013513513513513514,0.02702702702702703,0.2972972972972973,0.2702702702702703,0.02702702702702703,0.0,0.013513513513513514,0.04054054054054054,0.16216216216216217
911,男,18岁以下,学习|宠物|科技,91,0,学习提升型用户,-2.3988500911896877,-1.4217066004768752,0.01098901098901099,0.26373626373626374,0.3516483516483517,0.04395604395604396,0.04395604395604396,0.02197802197802198,0.23076923076923078,0.01098901098901099,0.02197802197802198,0.0
912,男,40岁以上,音乐|运动,71,7,运动健康型用户,2.6868582009481172,0.5587144789400812,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.0,0.028169014084507043,0.056338028169014086,0.014084507042253521,0.4084507042253521,0.4084507042253521
913,女,18岁以下,美食|运动,42,1,运动健康型用户,3.257093781562961,-1.0533981628953448,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.023809523809523808,0.3333333333333333,0.5476190476190477,0.023809523809523808
914,女,18岁以下,科技|搞笑|学习,75,0,学习提升型用户,-1.2366917791093355,0.17267004069508246,0.0,0.28,0.013333333333333334,0.38666666666666666,0.013333333333333334,0.013333333333333334,0.21333333333333335,0.02666666666666667,0.04,0.013333333333333334
915,男,25-30岁,游戏|搞笑|动漫|音乐,70,6,搞笑娱乐型用户,-0.6198759340104814,2.3064688279864027,0.2571428571428571,0.07142857142857142,0.014285714285714285,0.24285714285714285,0.2,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.0,0.14285714285714285
916,女,31-40岁,美食|科技,81,4,生活日常型用户,1.2493181563026496,-2.0425109432640283,0.024691358024691357,0.024691358024691357,0.037037037037037035,0.024691358024691357,0.0,0.024691358024691357,0.38271604938271603,0.43209876543209874,0.012345679012345678,0.037037037037037035
917,女,40岁以上,生活|美食,38,4,生活日常型用户,2.146583245030059,-1.911205286462364,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.0,0.42105263157894735,0.0,0.4473684210526316,0.02631578947368421,0.0
918,男,31-40岁,音乐|运动,41,7,运动健康型用户,3.0474208748723943,0.6581940618672221,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.5121951219512195,0.3902439024390244
919,女,25-30岁,音乐|运动|游戏,98,1,运动健康型用户,1.886172904248677,1.1366522721124168,0.04081632653061224,0.02040816326530612,0.01020408163265306,0.0,0.2653061224489796,0.04081632653061224,0.030612244897959183,0.04081632653061224,0.23469387755102042,0.3163265306122449
920,男,25-30岁,学习|宠物,77,0,学习提升型用户,-2.141810458477466,-1.4440270614034765,0.025974025974025976,0.2987012987012987,0.4935064935064935,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.03896103896103896,0.025974025974025976,0.012987012987012988
921,女,31-40岁,科技|宠物|学习,68,0,学习提升型用户,-2.2615202459842423,-1.680393255144871,0.058823529411764705,0.27941176470588236,0.20588235294117646,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.3088235294117647,0.014705882352941176,0.029411764705882353,0.029411764705882353
922,女,25-30岁,动漫|生活,77,2,宠物治愈型用户,-1.0470528415193054,-0.18905717130437844,0.44155844155844154,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.42857142857142855,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.0
923,男,31-40岁,游戏|搞笑|动漫,61,6,搞笑娱乐型用户,-0.7082544801524158,2.419669745501667,0.2786885245901639,0.0,0.01639344262295082,0.2459016393442623,0.36065573770491804,0.0,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.01639344262295082
924,女,40岁以上,学习|宠物|搞笑|科技,85,0,学习提升型用户,-2.45204803764699,-0.19334739785150215,0.047058823529411764,0.24705882352941178,0.2,0.2235294117647059,0.023529411764705882,0.03529411764705882,0.2,0.011764705882352941,0.0,0.011764705882352941
925,女,18岁以下,搞笑|游戏|音乐|动漫,84,6,搞笑娱乐型用户,-0.5299807781545787,2.7753874518488435,0.21428571428571427,0.08333333333333333,0.023809523809523808,0.2619047619047619,0.17857142857142858,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.0,0.19047619047619047
926,男,18-24岁,运动|音乐|游戏|美食,77,1,运动健康型用户,2.4310308515618,0.16441675697051952,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.16883116883116883,0.012987012987012988,0.025974025974025976,0.2727272727272727,0.22077922077922077,0.2077922077922078
927,女,25-30岁,美食|生活,75,4,生活日常型用户,2.092022440874679,-1.936915330817427,0.04,0.02666666666666667,0.0,0.013333333333333334,0.0,0.36,0.02666666666666667,0.49333333333333335,0.02666666666666667,0.013333333333333334
928,男,31-40岁,科技|学习,90,5,学习提升型用户,-1.8937146391336828,-2.045618379158416,0.011111111111111112,0.4111111111111111,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.43333333333333335,0.022222222222222223,0.011111111111111112,0.03333333333333333
929,女,25-30岁,宠物|动漫,47,3,动漫二次元型用户,-1.8308063775523968,0.544161037077528,0.44680851063829785,0.02127659574468085,0.425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.0
930,男,18岁以下,动漫|宠物|生活|学习,48,2,宠物治愈型用户,-1.5298492543730005,0.16392528325894987,0.2916666666666667,0.14583333333333334,0.1875,0.020833333333333332,0.041666666666666664,0.2708333333333333,0.0,0.041666666666666664,0.0,0.0
931,男,18-24岁,学习|科技|宠物,88,0,学习提升型用户,-1.3204108273816355,-1.5730524309179192,0.0,0.3068181818181818,0.375,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.1590909090909091,0.03409090909090909,0.0,0.022727272727272728
932,女,25-30岁,生活|科技|美食|运动,48,4,生活日常型用户,1.9772213702254475,-2.24537072121562,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.22916666666666666,0.1875,0.22916666666666666,0.2916666666666667,0.0
933,男,25-30岁,生活|运动|美食|科技,72,4,生活日常型用户,1.6920545874001414,-1.2490787277849527,0.0,0.0,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.2222222222222222,0.20833333333333334,0.19444444444444445,0.25,0.041666666666666664
934,女,40岁以上,科技|学习|宠物|搞笑,78,0,学习提升型用户,-2.0193831544016323,-0.27679668417396186,0.01282051282051282,0.21794871794871795,0.21794871794871795,0.1794871794871795,0.02564102564102564,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.01282051282051282,0.02564102564102564
935,男,40岁以上,运动|音乐,93,7,运动健康型用户,2.457656787251894,1.1195417652387045,0.021505376344086023,0.010752688172043012,0.03225806451612903,0.03225806451612903,0.021505376344086023,0.021505376344086023,0.043010752688172046,0.021505376344086023,0.40860215053763443,0.3870967741935484
936,男,18-24岁,音乐|运动|美食,90,1,运动健康型用户,1.9581429483326083,0.16553324125630692,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.044444444444444446,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.2777777777777778,0.25555555555555554,0.28888888888888886
937,女,31-40岁,宠物|动漫,80,3,动漫二次元型用户,-2.199628405592262,0.7281754054157821,0.4375,0.0,0.4,0.025,0.05,0.0375,0.025,0.0,0.0125,0.0125
938,男,18-24岁,游戏|搞笑|音乐,65,6,搞笑娱乐型用户,-0.20314929419307112,1.8778654243149449,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.2153846153846154,0.3230769230769231,0.015384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,0.2
939,男,31-40岁,生活|美食|科技|运动,47,4,生活日常型用户,0.9164852216785483,-1.5255870537341671,0.02127659574468085,0.02127659574468085,0.0,0.02127659574468085,0.0,0.19148936170212766,0.19148936170212766,0.2978723404255319,0.23404255319148937,0.02127659574468085
940,男,25-30岁,搞笑|游戏|音乐|动漫,81,6,搞笑娱乐型用户,-0.9738799480787448,2.8683704273738035,0.2839506172839506,0.024691358024691357,0.024691358024691357,0.2345679012345679,0.2345679012345679,0.012345679012345678,0.0,0.012345679012345678,0.0,0.1728395061728395
941,男,40岁以上,美食|生活,42,4,生活日常型用户,1.6792899679504727,-1.7550356793199267,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.2857142857142857,0.023809523809523808,0.5476190476190477,0.0,0.047619047619047616
942,女,31-40岁,生活|美食|科技,53,4,生活日常型用户,1.1975923183728636,-2.673135383242348,0.018867924528301886,0.09433962264150944,0.018867924528301886,0.03773584905660377,0.0,0.20754716981132076,0.24528301886792453,0.3584905660377358,0.018867924528301886,0.0
943,男,25-30岁,美食|运动,92,1,运动健康型用户,2.811329750570729,-0.7358590661413832,0.010869565217391304,0.03260869565217391,0.0,0.010869565217391304,0.010869565217391304,0.0,0.010869565217391304,0.44565217391304346,0.45652173913043476,0.021739130434782608
944,男,18-24岁,学习|科技,61,5,学习提升型用户,-1.7652852511124064,-1.8230059614877148,0.01639344262295082,0.39344262295081966,0.0,0.0,0.03278688524590164,0.04918032786885246,0.45901639344262296,0.03278688524590164,0.01639344262295082,0.0
945,女,40岁以上,搞笑|游戏|动漫|音乐,79,6,搞笑娱乐型用户,0.006841681755356831,2.4241081982072004,0.20253164556962025,0.02531645569620253,0.012658227848101266,0.2911392405063291,0.24050632911392406,0.0,0.0,0.02531645569620253,0.012658227848101266,0.189873417721519
946,男,31-40岁,游戏|搞笑|动漫,81,6,搞笑娱乐型用户,-0.4271843345706772,2.040247971488534,0.3333333333333333,0.0,0.024691358024691357,0.2839506172839506,0.2222222222222222,0.024691358024691357,0.037037037037037035,0.024691358024691357,0.024691358024691357,0.024691358024691357
947,女,40岁以上,运动|音乐|美食,83,1,运动健康型用户,2.0313664192455776,0.5824361316812068,0.03614457831325301,0.024096385542168676,0.03614457831325301,0.024096385542168676,0.03614457831325301,0.0,0.024096385542168676,0.3132530120481928,0.26506024096385544,0.24096385542168675
948,男,18-24岁,生活|美食|科技|运动,88,4,生活日常型用户,1.7791394039357094,-1.871588429615487,0.0,0.011363636363636364,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.18181818181818182,0.18181818181818182,0.23863636363636365,0.3181818181818182,0.0
949,男,25-30岁,动漫|生活,82,2,宠物治愈型用户,-0.7220127438171456,-0.06753892359979566,0.47560975609756095,0.0,0.024390243902439025,0.0,0.04878048780487805,0.3780487804878049,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0
950,男,40岁以上,游戏|搞笑|音乐|动漫,68,6,搞笑娱乐型用户,0.22542593528596389,1.6190691596211237,0.23529411764705882,0.029411764705882353,0.014705882352941176,0.20588235294117646,0.27941176470588236,0.0,0.029411764705882353,0.07352941176470588,0.0,0.1323529411764706
951,女,18岁以下,动漫|宠物,68,3,动漫二次元型用户,-2.430717883415892,-0.21822736124612116,0.38235294117647056,0.014705882352941176,0.4264705882352941,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176
952,男,18岁以下,音乐|运动|美食|游戏,73,1,运动健康型用户,2.239109451358816,0.8655227666726913,0.0273972602739726,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.1506849315068493,0.0,0.0273972602739726,0.1917808219178082,0.1917808219178082,0.3287671232876712
953,男,31-40岁,动漫|宠物|生活|学习,98,2,宠物治愈型用户,-1.579477768302282,-0.54385005131865,0.24489795918367346,0.19387755102040816,0.23469387755102042,0.01020408163265306,0.02040816326530612,0.22448979591836735,0.030612244897959183,0.02040816326530612,0.01020408163265306,0.01020408163265306
954,女,40岁以上,运动|音乐|游戏|美食,76,1,运动健康型用户,1.4708653540146814,0.21159490390000332,0.013157894736842105,0.05263157894736842,0.039473684210526314,0.0,0.18421052631578946,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.3026315789473684,0.17105263157894737
955,男,31-40岁,运动|音乐|美食,64,1,运动健康型用户,2.160799729096068,0.805170919643967,0.015625,0.0,0.0,0.078125,0.03125,0.046875,0.03125,0.296875,0.234375,0.265625
956,女,25-30岁,音乐|运动|游戏|美食,83,1,运动健康型用户,1.9426072282822517,1.3364462780420727,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.21686746987951808,0.0,0.024096385542168676,0.18072289156626506,0.26506024096385544,0.26506024096385544
957,男,25-30岁,运动|游戏|音乐|美食,93,1,运动健康型用户,1.6705519245061824,0.985023365380867,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.0,0.2903225806451613,0.043010752688172046,0.03225806451612903,0.17204301075268819,0.21505376344086022,0.1935483870967742
958,男,18-24岁,音乐|运动|游戏|美食,71,1,运动健康型用户,1.8821344555503143,1.5771466859039542,0.0,0.028169014084507043,0.0,0.0,0.28169014084507044,0.0,0.028169014084507043,0.2535211267605634,0.23943661971830985,0.16901408450704225
959,男,18岁以下,搞笑|游戏|动漫,76,6,搞笑娱乐型用户,-0.7594936668494358,2.7894173514997584,0.23684210526315788,0.013157894736842105,0.013157894736842105,0.32894736842105265,0.2894736842105263,0.013157894736842105,0.0,0.039473684210526314,0.013157894736842105,0.05263157894736842
960,男,31-40岁,音乐|美食|运动|游戏,43,1,运动健康型用户,2.88969475401786,0.6748729689998421,0.0,0.0,0.023255813953488372,0.0,0.2558139534883721,0.023255813953488372,0.0,0.3023255813953488,0.18604651162790697,0.20930232558139536
961,男,18-24岁,科技|搞笑|宠物|学习,65,0,学习提升型用户,-2.2415870016801804,-0.61248347148284,0.0,0.18461538461538463,0.26153846153846155,0.2,0.03076923076923077,0.0,0.24615384615384617,0.03076923076923077,0.046153846153846156,0.0
962,女,40岁以上,运动|美食|音乐,79,1,运动健康型用户,2.385468519908415,-0.040282728302197666,0.0,0.012658227848101266,0.0,0.012658227848101266,0.06329113924050633,0.012658227848101266,0.06329113924050633,0.25316455696202533,0.3037974683544304,0.27848101265822783
963,女,25-30岁,运动|音乐,56,7,运动健康型用户,3.1843379107397674,0.519991174984978,0.0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.42857142857142855,0.4107142857142857
964,男,18岁以下,美食|运动|生活,77,4,生活日常型用户,3.0242903207817093,-1.2859848021838398,0.025974025974025976,0.0,0.025974025974025976,0.012987012987012988,0.06493506493506493,0.19480519480519481,0.012987012987012988,0.33766233766233766,0.3246753246753247,0.0
965,男,31-40岁,游戏|动漫|搞笑|音乐,94,6,搞笑娱乐型用户,-0.3595180913194846,2.6468181061823945,0.20212765957446807,0.010638297872340425,0.031914893617021274,0.26595744680851063,0.23404255319148937,0.0,0.031914893617021274,0.02127659574468085,0.031914893617021274,0.1702127659574468
